trip_id,date,day_of_week,is_weekend,time_period,scheduled_time,actual_time,route_id,vehicle_id,stage_id,delay_minutes,on_time,cancelled,occupancy_level,weather,incident_type,fare_kes,passenger_rating
TRP01286,2025-07-09,WEDNESDAY,No,Morning Peak (7-9am),08:04,08:16,7,70,2,12.0,False,false,Moderate (50-80%),Light Rain,None,199,2.2
TRP01118,2025-01-12,Sunday,True,Midday (9am-4pm),13:19,13:17,8,89,6,-1.8,Yes,No,Moderate (50-80%),Clear,None,60,4.3
TRP00988,19/05/2025,Monday,False,Midday (9am-4pm),13:55,13:51,2,59,4,-3.1,1,false,Moderate (50-80%),,  Overloading Delay  ,110,5.6
TRP00732,2025-06-26,Thursday,false,Evening Peak (4-7pm),16:58,17:09,5,66,11,11.7,N,False,Overloaded (>100%),Light Rain,None,91,1.8
TRP01227,08-11-2025,Monday,N,  Early Morning (5-7am)  ,06:31,06:43,9,101,3,12.5,False,No,Moderate (50-80%),CLEAR,Traffic Jam,80,1.6
TRP02675,2025-06-06,Friday,False,Morning Peak (7-9am),08:36,08:48,7,72,10,12.1 min,0,False,Overloaded (>100%),Clear,None,176,4.3
TRP03412,2025-05-19,Monday,N,Midday (9am-4pm),10:34,11:02,2,43,2,28.9,false,no,Low (<50%),,Traffic Jam,108,5.0
TRP02843,2025-03-02,Sunday,True,Midday (9am-4pm),11:56,11:50,8,76,1,-6.0,False,no,OVERLOADED (>100%),Clear,None,60,2.5
TRP00744,2025-04-29,Tuesday,No,Morning Peak (7-9am),07:03,07:34,9,43,4,31.3,FALSE,false,Overloaded (>100%),,Vehicle Breakdown,121,2.3
TRP02890,2025-07-09,Wednesday,FALSE,Morning Peak (7-9am),08:37,08:40,11,29,6,3.4,Yes,No,Full (80-100%),Clear,None,131,3.7
TRP01352,2025-01-02,Thursday,False,evening peak (4-7pm),18:45,18:52,11,87,1,7.8,N,false,Full (80-100%),Light Rain,None,,3.3
TRP03013,2025-05-23,Friday,N,Morning Peak (7-9am),07:04,07:13,3,75,7,9.0,N,False,Moderate (50-80%),LIGHT RAIN,None,227,3.1
TRP00773,2025-02-04,Tuesday,N,MIDDAY (9AM-4PM),12:37,12:38,2,22,6,1.4,Yes,N,Full (80-100%),Clear,None,90,4.2
TRP03381,2025-05-08,Thursday,false,Midday (9am-4pm),12:36,12:39,5,95,3,3.6,1,N,Low (<50%),Clear,None,70,3.2
TRP00807,2025-02-08,Saturday,Y,Midday (9am-4pm),12:20,12:16,6,54,6,-3.4,True,False,Moderate (50-80%),Clear,Police Checkpoint,100,3.2
TRP00417,2025-03-02,sunday,Y,Midday (9am-4pm),12:29,12:26,2,1,5,-3.0,Y,False,Full (80-100%),Clear,None,90,4.3
TRP01863,2025/03/14,FRIDAY,No,Midday (9am-4pm),11:11,11:13,2,64,1,2.9,Y,False,Low (<50%),Clear,Police Checkpoint,90,4.2
TRP02498,2025-03-12,Wednesday,N,Midday (9am-4pm),10:51,11:16,3,106,3,25.1,False,FALSE,Moderate (50-80%),CLEAR,Road Accident Nearby,120,4.2
TRP02245,2025-02-23,Sunday,True,Midday (9am-4pm),09:34,09:55,7,8,10,21.0,false,False,Full (80-100%),,Vehicle Breakdown,150,3.3
TRP00072,2025-04-13,Sunday,True,EVENING PEAK (4-7PM),16:46,17:07,3,14,4,21.1,No,False,,Clear,Road Accident Nearby,KES 148,3.7
TRP02087,2025-01-09,Thursday,N,Morning Peak (7-9am),07:27,07:26,8,71,9,-0.5,TRUE,No,Overloaded (>100%),,None,,2.5
TRP01529,2025-07-01,tuesday,False,Night (7-10pm),21:55,22:01,4,30,11,-61.6,False,False,Full (80-100%),,Traffic Jam,80,1.7
TRP03041,2025-06-26,Thursday,No,Early Morning (5-7am),05:33,05:40,12,91,8,7.3,N,false,Low (<50%),Clear,Overloading Delay,160,2.6
TRP03076,2025-02-28,friday,False,Midday (9am-4pm),09:50,09:52,10,54,5,2.3,True,No,Full (80-100%),Clear,None,Ksh70,5.0
TRP01966,2025-08-15,Friday,False,Evening Peak (4-7pm),17:55,17:58,4,89,1,3.5,1,N,Full (80-100%),Overcast,None,KES 110,4.0
TRP03311,2025-03-20,Thursday,false,Midday (9am-4pm),12:31,12:34,10,45,3,3.5,1,N,999,Light Rain,None,75,3.2
TRP03331,2025-02-01,Saturday,yes,Morning Peak (7-9am),08:58,09:01,8,58,3,3.3,true,False,Full (80-100%),Clear,None,95,
TRP00655,2025-05-31,Saturday,True,Morning Peak (7-9am),08:42,08:48,3,67,2,6.2,False,N,Overloaded (>100%),Clear,Overloading Delay,191,2.6
TRP00193,2025-04-14,Monday,0,Morning Peak (7-9am),08:30,08:37,4,76,4,7.4,No,N,Overloaded (>100%),Light Rain,Overloading Delay,109,3.0
TRP01197,2025-04-19,Saturday,Y,Morning Peak (7-9am),08:40,08:45,1,91,7,5.6,0,N,Full (80-100%),clear,None,143,2.2
TRP01960,2025-01-02,Thursday,0,Midday (9am-4pm),10:25,10:29,2,25,9,4.4,True,false,Moderate (50-80%),clear,None,Ksh90,3.2
TRP00998,2025-08-16,Saturday,TRUE,Evening Peak (4-7pm),18:15,18:22,11,35,5,7.5,N,no,Low (<50%),n/a,None,173,2.2
TRP00641,2025-02-04,Tuesday,FALSE,Evening Peak (4-7pm),17:37,17:57,4,34,2,20.4,False,no,Moderate (50-80%),Clear,Vehicle Breakdown,KES 96,1.5
TRP01371,2025-05-06,Tuesday,false,Midday (9am-4pm),09:40,09:55,5,61,1,15.8,False,Y,Full (80-100%),Light Rain,Road Construction,89,2.8
TRP00504,28/03/2025,Friday,0,Evening Peak (4-7pm),18:58,19:05,3,78,8,7.3,false,1,Moderate (50-80%),Clear,Overloading Delay,178,1.9
TRP03491,04-Apr-2025,Friday,False,Early Morning (5-7am),05:19,05:19,7,2,6,0.5,true,N,Full (80-100%),Clear,None,KES 150,
TRP02294,2025-06-24,Tuesday,false,Early Morning (5-7am),05:38,05:41,1,75,8,3.5,true,false,Moderate (50-80%),Light Rain,None,109,3.4
TRP02609,2025-03-30,Sunday,True,Night (7-10pm),21:46,21:40,1,41,6,-6.0,no,No,Moderate (50-80%),clear,NONE,100,2.9
TRP03358,2025-05-23,Friday,false,Midday (9am-4pm),12:05,12:19,7,11,5,14.7,False,False,low (<50%),,None,173,2.5
TRP01282,2025-06-14,Saturday,1,Midday (9am-4pm),09:34,09:35,4,19,1,1.7,True,FALSE,Moderate (50-80%),Clear,None,80,2.6
TRP01444,2025-03-02,Sunday,True,Midday (9am-4pm),12:32,12:33,4,120,10,1.2,yes,0,Moderate (50-80%),light rain,None,97,2.5
TRP01430,2025-05-19,Monday,No,Morning Peak (7-9am),07:27,07:34,3,6,6,7.9 min,0,no,Moderate (50-80%),Light Rain,None,173,2.3
TRP01553,2025-08-05,Tuesday,false,Night (7-10pm),19:44,19:49,3,26,10,5.6,0,no,full (80-100%),Light Rain,  None  ,KES 154,1.8
TRP01772,2025-03-30,Sunday,yes,Midday (9am-4pm),11:04,11:33,9,105,7,29.5,0,false,Moderate (50-80%),Light Rain,Vehicle Breakdown,98,
TRP02651,2025-04-22,Tuesday,FALSE,Morning Peak (7-9am),08:05,08:19,12,45,7,14.4,False,0,Full (80-100%),light rain,None,258,2.9
TRP00203,2025-08-12,Tuesday,false,Evening Peak (4-7pm),16:08,16:18,5,63,7,10.1,0,N,  Moderate (50-80%)  ,Heavy Rain,Overloading Delay,115,2.0
TRP02352,2025-06-08,Sunday,Yes,Midday (9am-4pm),09:07,09:06,6,68,7,-0.3,True,no,full (80-100%),Clear,None,100,5.0
TRP03324,2025-03-22,Saturday,True,Evening Peak (4-7pm),18:19,18:45,6,51,9,26.7 min,False,no,Low (<50%),Light Rain,Road Accident Nearby,167,1.6
TRP02327,2025-05-15,Thursday,no,Morning Peak (7-9am),07:44,08:00,8,22,10,16.0,No,false,Moderate (50-80%),Light Rain,Overloading Delay,82,1.1
TRP00343,2025-03-06,Thursday,FALSE,Morning Peak (7-9am),07:56,07:58,9,16,1,2.9,True,no,Full (80-100%),Overcast,None,99,3.4
TRP02861,2025-08-20,Wednesday,False,Midday (9am-4pm),11:22,11:24,3,4,4,2.2,TRUE,0,Low (<50%),Clear,Overloading Delay,120,4.3
TRP02208,2025-08-01,Friday,false,Morning Peak (7-9am),07:57,08:19,7,28,11,22.3,no,No,Overloaded (>100%),Clear,Road Accident Nearby,224,
TRP00725,2025-07-13,SUNDAY,True,Evening Peak (4-7pm),17:10,17:18,12,42,3,8.3,No,False,Moderate (50-80%),Light Rain,None,237,3.7
TRP01672,2025-05-31,Saturday,yes,Midday (9am-4pm),10:18,10:13,8,102,8,-4.1,true,0,Low (<50%),CLEAR,None,60,3.9
TRP00492,07-14-2025,monday,FALSE,Midday (9am-4pm),09:33,09:36,3,88,9,3.4,True,No,MODERATE (50-80%),Clear,None,120,3.6
TRP02453,2025-04-10,Thursday,false,morning peak (7-9am),07:08,07:15,5,88,,7.4,N,no,Moderate (50-80%),Overcast,None,98,2.5
TRP02656,2025-05-09,friday,0,  Midday (9am-4pm)  ,11:56,11:57,7,72,6,1.6,true,N,Low (<50%),Clear,Overloading Delay,150,4.1
TRP02013,2025-06-17,Tuesday,0,Evening Peak (4-7pm),18:36,18:53,12,114,7,17.6,No,False,Overloaded (>100%),CLEAR,Traffic Jam,KES 249,3.0
TRP02589,2025-01-04,saturday,True,Midday (9am-4pm),13:49,13:45,11,17,8,-3.8,True,FALSE,Full (80-100%),Light Rain,None,122,4.9
TRP01993,2025-02-17,Monday,N,Midday (9am-4pm),15:55,16:09,10,48,2,14.5,N,False,Moderate (50-80%),Clear,Vehicle Breakdown,168,1.3
TRP02750,2025-06-05,Thursday,false,Morning Peak (7-9am),07:53,07:53,12,41,10,0.6,1,False,,Light Rain,None,234,4.6
TRP03146,2025-06-16,Monday,False,EVENING PEAK (4-7PM),16:24,16:24,11,65,10,0.8,yes,No,,Clear,None,133,1.9
TRP03020,2025-05-19,Monday,FALSE,Night (7-10pm),19:24,19:27,3,78,6,3.8,True,False,-,Light Rain,None,149,4.9
TRP00989,2025-02-11,Tuesday,false,Midday (9am-4pm),09:29,09:30,7,120,8,1.8,1,0,Low (<50%),Clear,  None  ,150,3.9
TRP02511,2025-07-04,Friday,No,Early Morning (5-7am),06:21,06:20,6,66,9,-0.8,TRUE,FALSE,,Clear,,100,2.8
TRP00059,2025-02-05,Wednesday,FALSE,MORNING PEAK (7-9AM),08:17,08:38,5,93,10,21.0,False,N,Overloaded (>100%),n/a,Vehicle Breakdown,107,2.6
TRP01073,2025-01-09,Thursday,False,Evening Peak (4-7pm),17:36,17:35,6,103,2,442.0,yes,false,Full (80-100%),Overcast,None,152,3.4
TRP02215,2025-06-15,Sunday,Y,Midday (9am-4pm),12:52,12:54,7,27,11,2.1,Yes,No,Moderate (50-80%),Clear,Police Checkpoint,150,4.0
TRP02149,2025-07-31,Thursday,FALSE,Night (7-10pm),19:48,19:59,10,63,6,11.7,N,N,moderate (50-80%),Heavy Rain,None,85,3.0
TRP02510,2025-01-11,Saturday,1,Midday (9am-4pm),14:56,14:52,2,17,7,-3.5 min,TRUE,FALSE,Moderate (50-80%),Clear,None,90,4.3
TRP00935,2025-06-04,Wednesday,False,Early Morning (5-7am),05:48,05:43,4,102,3,-4.3,True,0,Moderate (50-80%),Clear,None,80,3.2
TRP02764,2025-03-12,Wednesday,False,Morning Peak (7-9am),07:47,07:54,2,51,9,7.3,false,false,Full (80-100%),Clear,Road Construction,118,2.7
TRP02310,05/03/2025,Wednesday,False,Midday (9am-4pm),09:43,09:55,8,101,9,12.5,0,false,Low (<50%),Overcast,Traffic Jam,60,3.3
TRP02319,2025-07-24,Thursday,false,Night (7-10pm),19:32,19:36,1,108,9,4.8,Y,0,Full (80-100%),Light Rain,None,125,3.7
TRP00026,2025-07-25,Friday,no,Midday (9am-4pm),15:01,14:58,6,115,6,-2.1,1,0,Moderate (50-80%),,none,100,3.8
TRP01115,2025-03-18,Tuesday,0,Midday (9am-4pm),11:04,11:01,6,1,10,-2.1,Y,0,Low (<50%),Overcast,None,100,2.5
TRP03071,2025-08-08,Friday,no,Midday (9am-4pm),13:50,13:51,7,109,2,1.2,True,False,full (80-100%),,None,150,3.7
TRP00359,2025-02-07,Friday,N,Early Morning (5-7am),06:30,06:42,10,53,8,12.0,No,no,Moderate (50-80%),Clear,Vehicle Breakdown,70,1.9
TRP02863,2025-02-22,Saturday,Y,Early Morning (5-7am),06:03,06:01,3,102,10,-1.8 min,True,N,Full (80-100%),Clear,NONE,120,2.9
TRP02505,2025-07-27,Sunday,Yes,Early Morning (5-7am),06:21,06:29,10,119,8,8.5 min,FALSE,false,Moderate (50-80%),Clear,Traffic Jam,70,3.2
TRP02118,2025-03-07,Friday,No,Evening Peak (4-7pm),17:34,17:45,7,20,5,11.0,No,False,Moderate (50-80%),Clear,Traffic Jam,173,2.1
TRP03263,2025-07-26,Saturday,true,Midday (9am-4pm),13:23,13:33,3,46,1,10.2,False,False,Full (80-100%),Clear,Overloading Delay,120,1.0
TRP03159,2025-08-22,Friday,no,Midday (9am-4pm),10:06,10:10,11,84,3,4.1,1,0,Low (<50%),Clear,None,110,3.4
TRP00485,2025-08-05,tuesday,false,Evening Peak (4-7pm),16:11,16:27,9,9,9,16.4 min,0,False,Moderate (50-80%),Clear,Road Accident Nearby,97,1.8
TRP02187,2025-07-22,Tuesday,0,Early Morning (5-7am),06:24,06:30,7,109,6,6.4,False,no,n/a,Light Rain,Overloading Delay,183,2.6
TRP01366,2025-03-02,Sunday,yes,EVENING PEAK (4-7PM),18:22,18:24,12,101,4,2.0,Yes,0,Full (80-100%),OVERCAST,Overloading Delay,,
TRP00014,2025-02-25,TUESDAY,0,Night (7-10pm),21:37,21:43,11,77,5,6.2,N,False,Full (80-100%),NA,Traffic Jam,110,3.0
TRP02897,2025-07-05,Saturday,yes,Midday (9am-4pm),11:03,11:04,5,41,10,1.7,Y,False,Full (80-100%),Clear,Police Checkpoint,,4.7
TRP02769,2025-06-17,  Tuesday  ,no,Evening Peak (4-7pm),17:10,17:27,3,22,10,17.4,0,FALSE,Low (<50%),Clear,Road Construction,KES 142,
TRP01887,2025-01-29,Wednesday,FALSE,Night (7-10pm),20:22,20:30,9,29,7,8.6 min,no,False,Moderate (50-80%),Heavy Rain,Overloading Delay,92,3.0
TRP00551,2025-06-05,Thursday,No,Midday (9am-4pm),15:04,15:08,4,39,8,4.4,True,N,n/a,clear,Road Construction,80,
TRP02660,2025-04-03,THURSDAY,N,Evening Peak (4-7pm),18:06,18:05,6,3,7,-0.2,true,No,MODERATE (50-80%),,none,150,4.0
TRP00882,2025-01-20,MONDAY,False,Evening Peak (4-7pm),18:45,19:01,3,117,11,16.9,FALSE,false,Full (80-100%),Light Rain,Traffic Jam,168,2.7
TRP00439,2025-01-13,Monday,FALSE,  Midday (9am-4pm)  ,15:20,15:34,3,26,9,14.4,0,FALSE,Low (<50%),Light Rain,Road Accident Nearby,153,2.6
TRP03265,2025-01-26,SUNDAY,TRUE,Morning Peak (7-9am),07:30,07:35,10,81,3,5.7,no,No,Full (80-100%),CLEAR,None,78,3.3
TRP00458,2025-02-10,monday,False,Midday (9am-4pm),12:15,12:21,5,76,9,6.9,no,False,Low (<50%),Heavy Rain,None,Ksh78,4.6
TRP03024,2025-05-27,Tuesday,FALSE,MORNING PEAK (7-9AM),07:59,08:04,7,96,4,5.6,0,False,Moderate (50-80%),,None,232,2.3
TRP01931,2025-07-05,Saturday,true,morning peak (7-9am),07:27,07:34,10,97,2,7.0,FALSE,false,Full (80-100%),Clear,Traffic Jam,96,2.6
TRP03283,2025-04-30,Wednesday,false,  Morning Peak (7-9am)  ,08:50,09:03,11,37,1,13.4,False,no,Moderate (50-80%),Clear,None,151,2.3
TRP03012,2025-02-15,Saturday,true,Morning Peak (7-9am),08:37,08:49,7,46,9,12.2,no,false,Full (80-100%),Light Rain,Police Checkpoint,,2.7
TRP02552,2025-01-07,Tuesday,False,EVENING PEAK (4-7PM),17:28,17:41,9,9,3,13.4,N,No,Moderate (50-80%),Light Rain,none,111,1.7
TRP01937,2025-06-01,Sunday,1,Midday (9am-4pm),15:40,15:51,11,16,7,11.0,FALSE,no,Full (80-100%),Heavy Rain,,,2.2
TRP01312,2025-06-30,Monday,False,Early Morning (5-7am),06:47,06:43,4,12,9,-3.4,Y,false,Moderate (50-80%),Clear,None,80,
TRP00858,2025-04-18,Friday,False,Midday (9am-4pm),11:44,11:41,7,19,6,-2.4 min,1,0,Low (<50%),Clear,None,150,3.8
TRP01948,2025/07/14,Monday,No,Morning Peak (7-9am),07:51,08:01,9,12,3,10.6,False,false,Low (<50%),Clear,Road Accident Nearby,96,2.1
TRP02250,2025-02-13,Thursday,False,Evening Peak (4-7pm),17:31,18:12,1,2,8,41.5,FALSE,no,Full (80-100%),Light Rain,Vehicle Breakdown,189,3.4
TRP02628,01-11-2025,saturday,1,Midday (9am-4pm),09:10,09:19,8,95,2,9.2,no,False,Low (<50%),Heavy Rain,None,66,2.9
TRP00043,2025-05-30,Friday,0,Early Morning (5-7am),05:48,06:07,10,47,8,19.4,N,no,Moderate (50-80%),Clear,Road Accident Nearby,70,2.2
TRP00800,2025-01-09,Thursday,N,Midday (9am-4pm),10:05,10:03,5,1,5,-2.0,TRUE,FALSE,Moderate (50-80%),Light Rain,None,83,4.6
TRP02091,2025-08-25,Monday,false,Morning Peak (7-9am),08:31,08:35,9,44,11,4.4,yes,false,Full (80-100%),Light Rain,None,129,3.5
TRP03262,2025-05-29,Thursday,0,Early Morning (5-7am),06:26,06:27,12,102,6,1.6,Yes,FALSE,Full (80-100%),Clear,None,160,3.3
TRP01504,2025-06-21,Saturday,True,Midday (9am-4pm),15:44,15:38,3,79,,-5.2,false,FALSE,Moderate (50-80%),Clear,Police Checkpoint,,2.4
TRP01550,2025-05-24,Saturday,True,Midday (9am-4pm),15:18,15:12,6,7,8,-6.0,False,No,Moderate (50-80%),Clear,None,100,1.8
TRP02177,2025-07-25,Friday,0,Morning Peak (7-9am),08:40,08:46,1,12,3,6.0,N,No,Overloaded (>100%),Clear,,114,2.8
TRP02545,2025-07-26,  Saturday  ,1,Night (7-10pm),21:38,21:40,8,32,5,2.1,true,false,Full (80-100%),Overcast,Traffic Jam,60,4.8
TRP02445,2025-06-11,Wednesday,0,Evening Peak (4-7pm),16:52,17:11,12,89,2,19.9,No,no,Moderate (50-80%),Light Rain,Police Checkpoint,273,1.4
TRP03326,2025-07-09,Wednesday,N,Midday (9am-4pm),10:33,10:32,5,75,4,-0.5,1,false,Low (<50%),Overcast,None,70,4.8
TRP00361,2025-07-10,Thursday,false,Early Morning (5-7am),05:14,05:21,12,68,7,7.0,false,No,FULL (80-100%),Overcast,Road Construction,160,2.6
TRP02978,2025-04-25,Friday,FALSE,Evening Peak (4-7pm),17:20,17:43,2,87,9,23.5,No,No,Low (<50%),Clear,Vehicle Breakdown,133,4.0
TRP01752,2025-08-22,Friday,False,Evening Peak (4-7pm),17:18,17:30,11,60,5,12.8,No,N,Moderate (50-80%),Overcast,None,143,1.8
TRP02841,2025-08-14,Thursday,FALSE,Evening Peak (4-7pm),17:49,18:02,1,63,8,13.7,False,FALSE,Full (80-100%),clear,Traffic Jam,119,2.8
TRP01028,2025-05-18,Sunday,true,midday (9am-4pm),11:03,11:15,8,8,2,12.6,FALSE,no,Full (80-100%),Heavy Rain,Road Accident Nearby,65,1.8
TRP03256,21-May-2025,Wednesday,N,Midday (9am-4pm),15:39,15:33,11,96,4,-6.0,False,No,Low (<50%),Clear,None,110,3.0
TRP00213,2025-04-14,Monday,false,Morning Peak (7-9am),07:15,07:24,6,101,1,9.1,0,FALSE,Overloaded (>100%),Clear,None,127,1.1
TRP01321,2025-07-13,Sunday,Yes,Night (7-10pm),21:19,21:31,2,99,11,12.9,0,FALSE,Low (<50%),Clear,Road Construction,90,1.8
TRP02820,2025-06-21,Saturday,Y,Midday (9am-4pm),11:00,10:55,3,68,1,-4.6,TRUE,0,Low (<50%),,None,120,4.4
TRP01800,2025-03-30,Sunday,True,Midday (9am-4pm),10:21,10:34,10,10,9,13.0,N,false,Moderate (50-80%),NA,Road Construction,78,2.7
TRP01018,12/02/2025,Wednesday,No,Night (7-10pm),21:16,21:22,4,10,6,6.5 min,False,No,MODERATE (50-80%),clear,Overloading Delay,80,1.2
TRP01136,2025-08-26,Tuesday,0,Evening Peak (4-7pm),18:07,18:05,3,43,1,-2.0,True,N,Full (80-100%),Clear,None,135,3.3
TRP02131,2025-05-16,Friday,0,Morning Peak (7-9am),08:52,08:57,8,33,8,5.3,no,false,Full (80-100%),CLEAR,  None  ,89,
TRP01581,2025-06-25,Wednesday,False,Night (7-10pm),21:39,21:40,12,35,11,1.2,1,N,Low (<50%),Clear,None,KES 160,4.4
TRP00605,2025-02-05,Wednesday,False,Evening Peak (4-7pm),17:32,17:38,2,99,9,6.2,false,no,Full (80-100%),Clear,None,120,2.0
TRP03032,2025-04-17,Thursday,no,Night (7-10pm),19:41,20:07,1,43,5,26.1,false,No,Low (<50%),Clear,Vehicle Breakdown,100,1.3
TRP00412,08/06/2025,Sunday,1,Evening Peak (4-7pm),16:27,16:28,5,116,2,1.4,True,0,Overloaded (>100%),Light Rain,None,122,2.9
TRP01648,2025-04-25,Friday,N,Evening Peak (4-7pm),16:55,17:12,12,79,7,17.2,0,yes,Full (80-100%),Heavy Rain,Road Accident Nearby,280,2.9
TRP02629,2025-06-20,Friday,FALSE,morning peak (7-9am),08:33,08:41,4,110,7,8.6,0,FALSE,FULL (80-100%),,Road Construction,115,3.4
TRP00639,2025-02-12,Wednesday,no,Morning Peak (7-9am),07:26,07:32,5,100,6,6.7 min,N,false,Full (80-100%),Clear,none,86,2.1
TRP00598,2025-01-05,  Sunday  ,True,Evening Peak (4-7pm),18:05,17:59,3,18,4,-6.0,false,False,Full (80-100%),Clear,None,151,3.2
TRP02923,2025-02-01,Saturday,Y,Night (7-10pm),21:35,21:37,2,100,9,2.6,True,False,Moderate (50-80%),  Clear  ,Road Construction,90,3.1
TRP00443,2025-02-21,Friday,false,Midday (9am-4pm),09:01,08:55,10,40,6,-5.4,FALSE,False,FULL (80-100%),Clear,none,70,3.3
TRP00851,2025-06-07,  Saturday  ,1,Evening Peak (4-7pm),17:36,17:37,12,95,3,1.1,TRUE,0,Overloaded (>100%),Clear,None,,4.9
TRP02080,2025-07-30,Wednesday,False,Morning Peak (7-9am),08:32,08:37,12,116,1,5.6 min,No,false,Full (80-100%),Clear,NONE,244,3.3
TRP02932,2025-01-10,Friday,FALSE,Midday (9am-4pm),12:39,12:59,6,101,10,20.1,False,0,,Clear,VEHICLE BREAKDOWN,100,3.9
TRP01224,2025-08-23,SATURDAY,Yes,  Midday (9am-4pm)  ,12:06,12:18,3,98,6,12.5,no,no,Moderate (50-80%),Clear,road construction,120,3.0
TRP03170,2025-05-05,Monday,FALSE,Night (7-10pm),21:07,21:04,7,28,5,-2.8,True,No,Moderate (50-80%),Clear,None,KES 150,3.3
TRP00281,2025-07-08,Tuesday,False,Morning Peak (7-9am),07:46,07:54,3,106,7,8.6,false,No,Full (80-100%),Overcast,None,142,2.3
TRP00030,2025-08-02,Saturday,1,Midday (9am-4pm),09:08,09:14,5,10,4,6.8,No,no,Low (<50%),Overcast,,70,1.6
TRP02638,2025-08-03,Sunday,True,Night (7-10pm),19:05,18:59,1,66,2,-6.0,false,0,Low (<50%),clear,None,100,
TRP01609,2025-06-24,Tuesday,FALSE,Midday (9am-4pm),09:00,09:08,5,16,6,8.0,no,False,Moderate (50-80%),clear,Overloading Delay,70,1.9
TRP01552,2025-04-22,Tuesday,no,Midday (9am-4pm),11:02,10:59,5,32,5,-2.5,1,0,Low (<50%),CLEAR,None,70,3.4
TRP02777,2025-03-22,Saturday,True,Evening Peak (4-7pm),16:06,16:05,9,21,6,-0.9,1,no,Overloaded (>100%),Light Rain,None,Ksh112,4.9
TRP00705,2025-04-13,Sunday,True,Evening Peak (4-7pm),16:02,16:09,4,64,11,7.8,N,False,,Clear,Road Construction,105,1.8
TRP03353,2025-03-19,Wednesday,False,Early Morning (5-7am),06:29,06:26,3,72,10,-2.8,yes,False,Low (<50%),Clear,None,120,4.2
TRP01399,2025-02-16,Sunday,Y,Midday (9am-4pm),11:19,11:15,9,57,9,-3.3,TRUE,No,Full (80-100%),Clear,None,80,3.4
TRP01491,2025-01-06,Monday,no,Evening Peak (4-7pm),18:39,18:51,1,89,8,12.6,0,FALSE,Full (80-100%),Clear,None,149,
TRP00140,2025-06-04,WEDNESDAY,False,Morning Peak (7-9am),08:26,08:23,4,38,1,-2.3,True,N,Overloaded (>100%),Overcast,None,99,3.0
TRP03377,2025-03-08,Saturday,1,Midday (9am-4pm),10:47,10:42,11,64,8,-4.8,true,false,Moderate (50-80%),Clear,None,110,4.8
TRP00517,2025-04-27,Sunday,true,Midday (9am-4pm),11:12,11:30,5,10,2,18.0 min,0,false,Moderate (50-80%),Overcast,Vehicle Breakdown,70,2.6
TRP02353,2025-06-20,FRIDAY,FALSE,Night (7-10pm),21:20,21:18,9,18,10,-2.0,Y,False,Moderate (50-80%),Clear,None,80,5.0
TRP03337,03-21-2025,Friday,No,Morning Peak (7-9am),08:37,08:46,1,10,11,9.9,No,FALSE,Low (<50%),Overcast,ROAD ACCIDENT NEARBY,156,2.2
TRP01765,2025-02-13,Thursday,false,MORNING PEAK (7-9AM),07:09,07:18,4,61,11,9.5,False,0,Full (80-100%),Clear,Overloading Delay,112,4.3
TRP00353,2025-06-08,Sunday,yes,MIDDAY (9AM-4PM),11:52,12:09,12,18,5,17.8,False,False,Full (80-100%),Clear,vehicle breakdown,160,2.9
TRP00849,2025-08-13,Wednesday,false,Morning Peak (7-9am),07:01,07:04,2,13,5,3.6,1,False,Moderate (50-80%),Clear,None,127,4.6
TRP01567,2025-03-27,  Thursday  ,false,Evening Peak (4-7pm),18:46,18:59,7,88,7,13.2,no,No,Full (80-100%),  Clear  ,Traffic Jam,207,2.4
TRP03037,2025-05-17,Saturday,true,Midday (9am-4pm),09:58,09:54,4,9999,6,-4.0,True,false,Full (80-100%),Clear,None,,2.2
TRP00425,2025-06-07,  Saturday  ,Y,Morning Peak (7-9am),08:17,08:16,5,30,1,-0.4,True,False,,clear,traffic jam,105,3.3
TRP01759,2025-01-30,Thursday,false,Evening Peak (4-7pm),16:10,16:33,8,2,1,23.0,false,False,unknown,  Clear  ,vehicle breakdown,90,3.6
TRP00206,2025-07-16,Wednesday,no,Morning Peak (7-9am),08:20,08:35,5,99,2,15.9,FALSE,no,Moderate (50-80%),Overcast,Road Accident Nearby,94,1.6
TRP02110,2025-01-09,Thursday,0,Evening Peak (4-7pm),16:26,16:42,3,83,6,16.7,No,false,Low (<50%),Heavy Rain,Overloading Delay,220,3.0
TRP02176,2025-04-11,Friday,False,Night (7-10pm),20:34,20:28,8,73,8,-5.5,False,FALSE,Moderate (50-80%),Clear,None,60,3.8
TRP02191,2025-06-20,Friday,0,Evening Peak (4-7pm),18:30,18:34,2,12,4,4.4,yes,False,Moderate (50-80%),Overcast,Road Construction,99,3.7
TRP01459,2025-04-13,sunday,True,Midday (9am-4pm),12:57,12:57,4,64,9,0.2,yes,False,Moderate (50-80%),  Clear  ,None,80,3.4
TRP00013,2025/03/04,Tuesday,FALSE,Midday (9am-4pm),15:39,15:40,5,68,7,1.1,1,N,Low (<50%),,None,70,2.8
TRP00509,01-07-2025,Tuesday,False,morning peak (7-9am),08:55,09:01,8,112,3,6.2,0,no,Full (80-100%),Clear,None,86,3.3
TRP02345,2025-07-08,Tuesday,False,Night (7-10pm),19:07,19:06,6,16,8,-0.4,True,N,Moderate (50-80%),Clear,None,100,4.0
