trip_id,date,day_of_week,is_weekend,time_period,scheduled_time,actual_time,route_id,vehicle_id,stage_id,delay_minutes,on_time,cancelled,occupancy_level,weather,incident_type,fare_kes,passenger_rating
TRP03037,17/05/2025,Saturday,Yes,Midday (9Am-4Pm),09:58:00,09:54:00,4,,6,-4,Yes,No,Full (80-100%),Clear,None,,2.2
TRP00425,07/06/2025,Saturday,Yes,Morning Peak (7-9Am),08:17:00,08:16:00,5,30,1,-1,Yes,No,,Clear,Traffic Jam,105.00,3.3
TRP01759,30/01/2025,Thursday,No,Evening Peak (4-7Pm),16:10:00,16:33:00,8,2,1,23,No,No,,Clear,Vehicle Breakdown,90.00,3.6
TRP00206,16/07/2025,Wednesday,No,Morning Peak (7-9Am),08:20:00,08:35:00,5,99,2,15,No,No,Moderate (50-80%),Overcast,Road Accident Nearby,94.00,1.6
TRP02110,09/01/2025,Thursday,No,Evening Peak (4-7Pm),16:26:00,16:42:00,3,83,6,16,No,No,Low (<50%),Heavy Rain,Overloading Delay,220.00,3.0
TRP02176,11/04/2025,Friday,No,Night (7-10Pm),20:34:00,20:28:00,8,73,8,-6,Yes,No,Moderate (50-80%),Clear,None,60.00,3.8
TRP02191,20/06/2025,Friday,No,Evening Peak (4-7Pm),18:30:00,18:34:00,2,12,4,4,No,No,Moderate (50-80%),Overcast,Road Construction,99.00,3.7
TRP01459,13/04/2025,Sunday,Yes,Midday (9Am-4Pm),12:57:00,12:57:00,4,64,9,0,Yes,No,Moderate (50-80%),Clear,None,80.00,3.4
TRP00013,04/03/2025,Tuesday,No,Midday (9Am-4Pm),15:39:00,15:40:00,5,68,7,1,No,No,Low (<50%),,None,70.00,2.8
TRP00509,07/01/2025,Tuesday,No,Morning Peak (7-9Am),08:55:00,09:01:00,8,112,3,6,No,No,Full (80-100%),Clear,None,86.00,3.3
TRP02345,08/07/2025,Tuesday,No,Night (7-10Pm),19:07:00,19:06:00,6,16,8,-1,Yes,No,Moderate (50-80%),Clear,None,100.00,4.0
TRP02846,06/08/2025,Wednesday,No,Early Morning (5-7Am),06:32:00,06:30:00,10,24,6,-2,Yes,No,  Full (80-100%)  ,Clear,None,70.00,3.5
TRP02768,06/03/2025,Thursday,No,Evening Peak (4-7Pm),16:21:00,16:26:00,12,23,3,5,No,No,Low (<50%),Clear,None,245.00,2.2
TRP01022,14/04/2025,Monday,No,Midday (9Am-4Pm),12:21:00,12:28:00,1,84,10,7,No,No,Low (<50%),Clear,Overloading Delay,100.00,3.4
TRP02873,04/08/2025,Monday,No,Midday (9Am-4Pm),13:47:00,13:52:00,8,110,3,5,No,No,Low (<50%),Clear,Road Accident Nearby,149.00,4.1
TRP01535,22/04/2025,Tuesday,No,Morning Peak (7-9Am),08:44:00,09:04:00,8,4,11,20,No,No,Full (80-100%),Clear,Road Accident Nearby,71.00,1.9
TRP00792,30/06/2025,Monday,No,Evening Peak (4-7Pm),18:20:00,18:30:00,5,36,11,10,No,No,Low (<50%),Clear,Road Construction,105.00,1.2
TRP02582,27/07/2025,Sunday,Yes,Midday (9Am-4Pm),10:10:00,10:06:00,3,7,11,-4,Yes,No,Low (<50%),Clear,None,120.00,4.4
TRP02643,19/03/2025,Wednesday,No,Night (7-10Pm),19:43:00,20:09:00,2,111,8,26,No,No,Moderate (50-80%),,Vehicle Breakdown,90.00,2.8
TRP00219,06/07/2025,Saturday,Yes,Evening Peak (4-7Pm),16:31:00,16:57:00,3,92,7,26,No,No,Moderate (50-80%),Light Rain,Vehicle Breakdown,201.00,
TRP00714,03/04/2025,Thursday,No,Midday (9Am-4Pm),15:27:00,15:39:00,10,88,3,12,No,No,Low (<50%),Light Rain,Road Construction,90.00,2.3
TRP01627,05/04/2025,Saturday,Yes,Midday (9Am-4Pm),11:37:00,11:49:00,1,81,9,12,No,No,Moderate (50-80%),Clear,Vehicle Breakdown,100.00,2.1
TRP00868,24/01/2025,Friday,No,Morning Peak (7-9Am),07:24:00,07:30:00,5,97,10,6,No,No,Overloaded (>100%),Clear,None,87.00,2.1
TRP03039,13/03/2025,Thursday,No,Early Morning (5-7Am),06:28:00,06:22:00,10,55,4,-6,Yes,No,Moderate (50-80%),Clear,None,70.00,8.8
TRP01272,06/02/2025,Thursday,No,Morning Peak (7-9Am),08:48:00,08:58:00,10,15,10,10,No,No,Full (80-100%),,Traffic Jam,111.00,
TRP02967,27/08/2025,Wednesday,No,Evening Peak (4-7Pm),18:36:00,18:40:00,10,55,6,4,No,No,Full (80-100%),Clear,Overloading Delay,77.00,4.8
TRP01667,25/07/2025,Friday,No,Morning Peak (7-9Am),08:32:00,08:56:00,10,3,5,24,No,No,Full (80-100%),Clear,Road Accident Nearby,80.00,2.3
TRP00921,03/01/2025,Friday,No,Evening Peak (4-7Pm),17:00:00,17:10:00,5,104,6,10,No,No,Moderate (50-80%),Light Rain,None,117.00,1.4
TRP01017,24/08/2025,Sunday,Yes,Evening Peak (4-7Pm),18:28:00,18:34:00,12,20,8,6,No,No,Moderate (50-80%),Clear,Vehicle Breakdown,197.00,2.7
TRP02011,16/03/2025,Sunday,Yes,Midday (9Am-4Pm),11:17:00,11:22:00,12,48,11,5,No,No,Moderate (50-80%),Light Rain,None,194.00,3.5
TRP02285,04/01/2025,Saturday,Yes,Evening Peak (4-7Pm),18:53:00,19:09:00,7,9,1,16,No,No,Full (80-100%),Light Rain,None,250.00,3.0
TRP00863,16/03/2025,Sunday,Yes,Evening Peak (4-7Pm),18:12:00,18:20:00,6,52,2,8,No,No,Full (80-100%),Clear,,137.00,
TRP01068,19/04/2025,Saturday,Yes,Evening Peak (4-7Pm),16:18:00,16:21:00,7,23,7,3,No,No,Overloaded (>100%),Clear,None,213.00,4.1
TRP02734,05/08/2025,Tuesday,No,Evening Peak (4-7Pm),16:06:00,16:24:00,3,68,9,18,No,No,Moderate (50-80%),Clear,Road Construction,132.00,2.3
TRP01255,30/07/2025,Wednesday,No,Early Morning (5-7Am),05:01:00,05:06:00,10,70,3,5,No,No,Low (<50%),Light Rain,Police Checkpoint,79.00,1.5
TRP03129,26/02/2025,Wednesday,No,Midday (9Am-4Pm),09:09:00,09:11:00,10,63,7,2,No,No,Low (<50%),Clear,None,70.00,3.3
TRP01748,21/03/2025,Friday,No,Evening Peak (4-7Pm),16:48:00,17:21:00,1,35,1,33,No,No,Full (80-100%),Clear,Vehicle Breakdown,143.00,2.4
TRP03396,17/04/2025,Thursday,No,Night (7-10Pm),21:40:00,21:42:00,6,119,9,2,No,No,Low (<50%),Clear,None,100.00,4.4
TRP02365,14/02/2025,Friday,No,Morning Peak (7-9Am),08:35:00,08:42:00,8,94,1,7,No,No,Low (<50%),Clear,None,70.00,2.8
TRP03242,21/04/2025,Monday,No,Morning Peak (7-9Am),08:41:00,08:43:00,12,79,10,2,No,No,Overloaded (>100%),Clear,None,183.00,3.0
TRP00547,13/03/2025,Thursday,No,Morning Peak (7-9Am),07:14:00,07:19:00,8,1,4,5,No,No,Moderate (50-80%),Clear,None,92.00,4.2
TRP01728,17/01/2025,Friday,No,Morning Peak (7-9Am),08:48:00,09:08:00,3,61,6,20,No,No,Moderate (50-80%),Light Rain,Road Accident Nearby,194.00,2.7
TRP02375,24/08/2025,Sunday,Yes,Early Morning (5-7Am),06:50:00,06:54:00,2,99,9,4,No,No,Moderate (50-80%),Clear,Police Checkpoint,90.00,3.3
TRP02313,04/05/2025,Sunday,Yes,Evening Peak (4-7Pm),16:43:00,17:08:00,1,50,5,25,No,No,Overloaded (>100%),Overcast,Traffic Jam,133.00,3.6
TRP00523,07/03/2025,Friday,No,Early Morning (5-7Am),05:04:00,05:04:00,5,7,5,0,Yes,No,Full (80-100%),Light Rain,None,84.00,4.3
TRP02653,02/01/2025,Thursday,No,Midday (9Am-4Pm),11:27:00,11:24:00,4,76,2,-3,Yes,No,Full (80-100%),Clear,None,80.00,
TRP02072,07/04/2025,Monday,No,Early Morning (5-7Am),05:57:00,06:11:00,1,64,5,14,No,No,Full (80-100%),Heavy Rain,None,123.00,1.5
TRP01675,26/05/2025,Monday,No,Midday (9Am-4Pm),15:38:00,15:38:00,2,87,3,0,Yes,No,Full (80-100%),Light Rain,None,95.00,2.5
TRP03106,06/06/2025,Friday,No,Morning Peak (7-9Am),08:07:00,08:22:00,7,6,1,15,No,No,Moderate (50-80%),Heavy Rain,None,189.00,1.7
TRP03143,05/04/2025,Saturday,Yes,Morning Peak (7-9Am),07:04:00,07:17:00,7,116,,13,No,No,Low (<50%),Light Rain,Overloading Delay,268.00,2.3
TRP00143,02/06/2025,Monday,No,Evening Peak (4-7Pm),18:46:00,19:03:00,6,70,5,17,No,No,Moderate (50-80%),Clear,Road Construction,155.00,2.4
TRP01157,08/08/2025,Friday,No,Morning Peak (7-9Am),07:57:00,08:05:00,6,49,8,8,No,No,Moderate (50-80%),Light Rain,None,140.00,3.3
TRP02292,18/01/2025,Saturday,Yes,Midday (9Am-4Pm),11:45:00,11:58:00,12,59,11,13,No,No,Low (<50%),,Traffic Jam,160.00,2.6
TRP02514,06/06/2025,Friday,No,Midday (9Am-4Pm),11:18:00,11:38:00,2,89,5,20,No,No,Full (80-100%),,Traffic Jam,90.00,1.9
TRP03049,04/03/2025,Tuesday,No,Early Morning (5-7Am),05:04:00,05:01:00,1,42,7,-3,Yes,No,Full (80-100%),Clear,None,100.00,3.7
TRP00838,21/01/2025,Tuesday,No,Evening Peak (4-7Pm),16:55:00,17:03:00,3,4,1,8,No,No,Full (80-100%),Light Rain,None,172.00,2.6
TRP02151,09/03/2025,Sunday,Yes,Morning Peak (7-9Am),07:25:00,07:28:00,9,67,7,3,No,No,Full (80-100%),Clear,Overloading Delay,118.00,3.5
TRP02055,16/01/2025,Thursday,No,Midday (9Am-4Pm),15:16:00,15:12:00,10,18,2,-4,Yes,No,Low (<50%),Clear,None,70.00,5.0
TRP00729,15/06/2025,Sunday,Yes,Night (7-10Pm),21:33:00,21:42:00,7,9,2,9,No,No,Low (<50%),Clear,Traffic Jam,150.00,3.4
TRP00712,21/07/2025,Monday,No,Early Morning (5-7Am),05:00:00,05:24:00,2,41,4,24,No,No,Low (<50%),Light Rain,Vehicle Breakdown,114.00,1.6
TRP02611,07/03/2025,Friday,No,Midday (9Am-4Pm),09:10:00,09:12:00,3,57,8,2,No,No,Full (80-100%),Clear,None,120.00,3.8
TRP02083,05/02/2025,Wednesday,No,Midday (9Am-4Pm),12:44:00,13:11:00,9,109,9,27,No,No,Low (<50%),Clear,Vehicle Breakdown,80.00,1.5
TRP03278,16/03/2025,Sunday,Yes,Evening Peak (4-7Pm),18:13:00,18:16:00,2,40,7,3,No,No,,Clear,None,141.00,4.9
TRP03430,03/03/2025,Monday,No,Early Morning (5-7Am),06:46:00,06:45:00,8,12,,-1,Yes,No,  Moderate (50-80%)  ,Clear,None,60.00,2.8
TRP00815,10/05/2025,Saturday,Yes,Midday (9Am-4Pm),09:20:00,09:14:00,1,111,4,-6,Yes,No,Overloaded (>100%),Clear,None,100.00,1.0
TRP02564,21/02/2025,Friday,No,Evening Peak (4-7Pm),18:16:00,18:33:00,5,17,8,17,No,No,Low (<50%),Clear,Traffic Jam,93.00,1.9
TRP03123,21/03/2025,Friday,No,Midday (9Am-4Pm),12:54:00,13:16:00,8,81,7,22,No,No,Full (80-100%),Clear,Vehicle Breakdown,,
TRP00617,08/06/2025,Sunday,Yes,Midday (9Am-4Pm),15:50:00,15:53:00,10,67,9,3,No,No,Full (80-100%),Clear,Police Checkpoint,70.00,4.8
TRP01488,24/08/2025,Sunday,Yes,Midday (9Am-4Pm),14:35:00,14:42:00,1,65,9,7,No,No,Low (<50%),,Road Accident Nearby,100.00,2.7
TRP01494,28/06/2025,Saturday,Yes,Midday (9Am-4Pm),10:18:00,10:45:00,1,88,4,27,No,No,Moderate (50-80%),Overcast,Vehicle Breakdown,100.00,2.3
TRP01421,22/02/2025,Saturday,Yes,Midday (9Am-4Pm),12:08:00,12:05:00,10,95,4,-3,Yes,No,Overloaded (>100%),,None,70.00,4.5
TRP01240,14/04/2025,Monday,No,Midday (9Am-4Pm),10:08:00,10:17:00,7,46,1,9,No,No,Low (<50%),Clear,Police Checkpoint,150.00,3.6
TRP02307,18/01/2025,Saturday,Yes,Midday (9Am-4Pm),13:42:00,14:01:00,4,68,3,19,No,No,Low (<50%),Light Rain,Vehicle Breakdown,89.00,2.4
TRP01514,14/06/2025,Saturday,Yes,Midday (9Am-4Pm),10:29:00,10:27:00,6,91,10,-2,Yes,No,Moderate (50-80%),Clear,None,100.00,4.2
TRP03179,20/01/2025,Monday,No,Midday (9Am-4Pm),12:53:00,13:09:00,7,77,1,16,No,No,Low (<50%),Clear,Road Accident Nearby,150.00,1.6
TRP03334,24/05/2025,Saturday,Yes,Evening Peak (4-7Pm),16:30:00,16:50:00,7,5,2,20,No,No,Overloaded (>100%),Light Rain,Traffic Jam,186.00,2.3
TRP02461,17/01/2025,Friday,No,Evening Peak (4-7Pm),16:04:00,16:19:00,8,79,5,15,No,No,Full (80-100%),Clear,Vehicle Breakdown,87.00,3.6
TRP02008,01/05/2025,Thursday,No,Midday (9Am-4Pm),15:26:00,15:49:00,2,12,,23,No,No,Moderate (50-80%),Heavy Rain,Road Accident Nearby,108.00,
TRP02194,28/07/2025,Monday,No,Midday (9Am-4Pm),12:50:00,13:04:00,1,99,11,14,No,No,Low (<50%),,Vehicle Breakdown,100.00,4.1
TRP03297,05/02/2025,Wednesday,No,Midday (9Am-4Pm),13:49:00,13:59:00,10,77,3,10,No,No,Full (80-100%),Clear,Road Accident Nearby,70.00,1.8
TRP02732,23/04/2025,Wednesday,No,Morning Peak (7-9Am),07:48:00,08:26:00,12,19,5,38,No,No,Moderate (50-80%),Clear,Vehicle Breakdown,219.00,2.1
TRP00789,20/05/2025,Tuesday,No,Evening Peak (4-7Pm),18:21:00,18:39:00,8,114,1,18,No,No,Moderate (50-80%),Overcast,,86.00,1.7
TRP02335,18/03/2025,Tuesday,No,Evening Peak (4-7Pm),18:06:00,18:14:00,3,11,7,8,No,No,Overloaded (>100%),Clear,Road Construction,,1.4
TRP02277,15/07/2025,Tuesday,No,Midday (9Am-4Pm),09:26:00,09:38:00,7,104,7,12,No,No,Low (<50%),Heavy Rain,Road Construction,193.00,3.5
TRP03382,24/05/2025,Saturday,Yes,Evening Peak (4-7Pm),17:56:00,18:01:00,6,45,3,5,No,No,Moderate (50-80%),Clear,None,132.00,4.2
TRP01384,17/01/2025,Friday,No,Morning Peak (7-9Am),08:17:00,08:18:00,8,31,3,1,No,No,Low (<50%),Clear,None,78.00,4.6
TRP01450,08/07/2025,Tuesday,No,Morning Peak (7-9Am),07:17:00,07:30:00,2,120,6,13,No,No,Full (80-100%),Clear,Road Construction,130.00,3.0
TRP01569,14/01/2025,Tuesday,No,Evening Peak (4-7Pm),17:32:00,17:34:00,4,72,11,2,No,No,Moderate (50-80%),Clear,None,106.00,
TRP00588,02/03/2025,Sunday,Yes,Evening Peak (4-7Pm),17:13:00,17:12:00,1,47,5,-1,Yes,No,Overloaded (>100%),Clear,None,123.00,3.4
TRP00169,08/12/2025,Tuesday,No,Midday (9Am-4Pm),10:54:00,10:59:00,10,70,11,5,No,No,Low (<50%),Clear,Overloading Delay,70.00,3.7
TRP02953,08/07/2025,Tuesday,No,Night (7-10Pm),20:35:00,20:35:00,5,41,8,0,Yes,No,Low (<50%),Clear,None,70.00,4.1
TRP03429,08/08/2025,Friday,No,Early Morning (5-7Am),06:58:00,07:24:00,7,119,11,26,No,No,Low (<50%),Clear,Vehicle Breakdown,150.00,2.0
TRP02659,10/06/2025,Tuesday,No,Morning Peak (7-9Am),07:29:00,08:01:00,3,27,4,32,No,No,Moderate (50-80%),Clear,Vehicle Breakdown,,3.5
TRP01840,24/03/2025,Monday,No,Midday (9Am-4Pm),10:00:00,10:01:00,11,41,11,1,No,No,Full (80-100%),Clear,None,,
TRP01895,15/08/2025,Friday,No,Morning Peak (7-9Am),08:22:00,08:22:00,1,5,1,0,Yes,No,Moderate (50-80%),Overcast,None,153.00,3.2
TRP01674,25/05/2025,Sunday,Yes,Morning Peak (7-9Am),07:32:00,07:30:00,11,38,7,-2,Yes,No,,Light Rain,None,213.00,4.3
TRP03346,26/04/2025,Saturday,Yes,Evening Peak (4-7Pm),18:16:00,18:29:00,12,25,4,13,No,No,Moderate (50-80%),Light Rain,Vehicle Breakdown,268.00,3.1
TRP01659,03/03/2025,Monday,No,Morning Peak (7-9Am),07:41:00,08:17:00,4,75,8,36,No,No,Full (80-100%),Light Rain,Road Accident Nearby,123.00,2.1
TRP02079,12/08/2025,Tuesday,No,Night (7-10Pm),20:16:00,20:20:00,9,8,7,4,No,No,Moderate (50-80%),Light Rain,None,97.00,4.0
TRP02254,13/05/2025,Tuesday,No,Midday (9Am-4Pm),13:07:00,13:19:00,4,49,6,12,No,No,Moderate (50-80%),Light Rain,Vehicle Breakdown,89.00,3.7
TRP01638,15/05/2025,Thursday,No,Midday (9Am-4Pm),10:27:00,10:30:00,6,56,4,3,No,Yes,Moderate (50-80%),Clear,Police Checkpoint,100.00,2.2
TRP02240,15/05/2025,Thursday,No,Morning Peak (7-9Am),07:25:00,07:31:00,11,108,6,6,No,No,Full (80-100%),Overcast,Overloading Delay,142.00,2.8
TRP02298,23/03/2025,Sunday,Yes,Early Morning (5-7Am),06:40:00,06:49:00,8,1,5,9,No,No,Low (<50%),Clear,Road Accident Nearby,60.00,3.9
TRP02805,20/05/2025,Tuesday,No,Midday (9Am-4Pm),10:04:00,10:07:00,11,56,7,3,No,No,Full (80-100%),Clear,None,110.00,5.0
TRP03101,15/06/2025,Sunday,Yes,Midday (9Am-4Pm),10:40:00,10:39:00,10,77,3,-1,Yes,No,Moderate (50-80%),Light Rain,None,78.00,4.5
TRP02326,28/07/2025,Monday,No,Morning Peak (7-9Am),08:25:00,08:39:00,10,1,10,14,No,No,Full (80-100%),Clear,Police Checkpoint,88.00,3.4
TRP01162,25/05/2025,Sunday,Yes,Midday (9Am-4Pm),11:31:00,11:38:00,6,107,2,7,No,No,Low (<50%),Overcast,Road Construction,100.00,2.0
TRP02716,01/03/2025,Saturday,Yes,Morning Peak (7-9Am),07:31:00,07:59:00,3,51,9,28,No,No,Full (80-100%),Light Rain,Vehicle Breakdown,155.00,3.0
TRP00766,19/03/2025,Wednesday,No,Morning Peak (7-9Am),07:16:00,07:20:00,10,25,5,4,No,No,Low (<50%),Clear,Road Construction,107.00,3.1
TRP01848,17/08/2025,Sunday,Yes,Midday (9Am-4Pm),09:39:00,09:44:00,8,24,7,5,No,No,Full (80-100%),Clear,Road Accident Nearby,60.00,
TRP03007,13/06/2025,Friday,No,Early Morning (5-7Am),05:47:00,05:52:00,1,110,10,5,No,No,Low (<50%),Clear,Police Checkpoint,100.00,3.6
TRP00479,01/04/2025,Tuesday,No,Midday (9Am-4Pm),13:01:00,13:05:00,9,115,1,4,No,No,Full (80-100%),Light Rain,Police Checkpoint,89.00,2.8
TRP02701,09/01/2025,Thursday,No,Midday (9Am-4Pm),09:51:00,09:46:00,9,32,6,-5,Yes,No,Moderate (50-80%),Clear,None,80.00,3.0
TRP00848,22/02/2025,Saturday,Yes,Midday (9Am-4Pm),10:12:00,10:11:00,4,42,10,-1,Yes,No,Moderate (50-80%),Clear,Overloading Delay,80.00,2.7
TRP01827,18/06/2025,Wednesday,No,Morning Peak (7-9Am),08:23:00,08:33:00,10,82,3,10,No,No,Moderate (50-80%),,Road Accident Nearby,96.00,1.8
TRP00233,13/03/2025,Thursday,No,Morning Peak (7-9Am),07:09:00,07:21:00,3,106,3,12,No,No,Full (80-100%),Clear,Overloading Delay,181.00,3.1
TRP01056,26/03/2025,Wednesday,No,Evening Peak (4-7Pm),17:19:00,17:28:00,12,40,5,9,No,No,Low (<50%),Clear,Police Checkpoint,214.00,
TRP02765,18/08/2025,Monday,No,Evening Peak (4-7Pm),17:46:00,18:00:00,3,80,6,14,No,No,,Clear,Road Accident Nearby,134.00,2.9
TRP02398,26/06/2025,Thursday,No,Morning Peak (7-9Am),08:00:00,07:56:00,6,82,2,-4,Yes,No,Moderate (50-80%),,None,126.00,4.1
TRP00364,06/07/2025,Sunday,Yes,Midday (9Am-4Pm),15:09:00,15:16:00,4,44,9,7,No,No,Moderate (50-80%),Light Rain,None,102.00,3.3
TRP02927,06/06/2025,Friday,No,Evening Peak (4-7Pm),16:01:00,16:07:00,9,78,3,6,No,No,Overloaded (>100%),Light Rain,Overloading Delay,104.00,2.4
TRP00946,16/03/2025,Sunday,Yes,Evening Peak (4-7Pm),16:42:00,16:56:00,10,79,8,14,No,No,Full (80-100%),Heavy Rain,None,126.00,2.2
TRP03232,27/02/2025,Thursday,No,Morning Peak (7-9Am),08:05:00,08:08:00,7,101,2,3,No,No,,Clear,None,221.00,4.1
TRP03025,24/08/2025,Sunday,Yes,Midday (9Am-4Pm),13:36:00,14:07:00,8,26,7,31,No,No,Full (80-100%),Heavy Rain,Vehicle Breakdown,63.00,3.5
TRP00097,25/01/2025,Saturday,Yes,Midday (9Am-4Pm),09:57:00,09:53:00,7,113,6,-4,Yes,No,Low (<50%),Clear,,150.00,3.4
TRP00469,09/05/2025,Friday,No,Morning Peak (7-9Am),08:19:00,08:29:00,11,1,10,10,No,No,Full (80-100%),Overcast,Road Construction,171.00,4.4
TRP02825,26/03/2025,Wednesday,No,Evening Peak (4-7Pm),17:00:00,17:07:00,7,3,3,7,No,No,Full (80-100%),Clear,None,202.00,1.3
TRP01712,13/06/2025,Friday,No,Midday (9Am-4Pm),14:53:00,15:02:00,3,109,8,9,No,No,Low (<50%),Clear,Traffic Jam,120.00,1.0
TRP02853,18/01/2025,Saturday,Yes,Evening Peak (4-7Pm),17:13:00,17:11:00,2,62,8,-2,Yes,No,Moderate (50-80%),Clear,None,122.00,
TRP00084,27/08/2025,Wednesday,No,Midday (9Am-4Pm),14:32:00,14:30:00,7,103,2,-2,Yes,No,Moderate (50-80%),Overcast,None,150.00,4.1
TRP03350,15/04/2025,Tuesday,No,Midday (9Am-4Pm),10:15:00,10:27:00,6,104,4,12,No,No,,Clear,Road Accident Nearby,100.00,1.3
TRP02186,24/02/2025,Monday,No,Morning Peak (7-9Am),08:04:00,08:24:00,3,43,2,20,No,No,Moderate (50-80%),Clear,Police Checkpoint,172.00,3.7
TRP02952,25/04/2025,Friday,No,Evening Peak (4-7Pm),16:27:00,16:37:00,9,114,3,10,No,No,Full (80-100%),Light Rain,Overloading Delay,,3.7
TRP02409,04/08/2025,Monday,No,Evening Peak (4-7Pm),17:14:00,17:08:00,3,18,4,-6,Yes,No,Full (80-100%),Clear,None,151.00,3.0
TRP00718,17/05/2025,Saturday,Yes,Midday (9Am-4Pm),14:22:00,14:30:00,12,104,10,8,No,No,Overloaded (>100%),Clear,Road Construction,160.00,1.8
TRP01090,16/04/2025,Wednesday,No,Midday (9Am-4Pm),12:24:00,12:32:00,4,65,2,8,No,No,Low (<50%),Clear,None,80.00,1.0
TRP03341,15/06/2025,Sunday,Yes,Morning Peak (7-9Am),08:21:00,08:17:00,6,118,9,-4,Yes,No,Full (80-100%),Light Rain,None,166.00,2.3
TRP00539,07/02/2025,Friday,No,Midday (9Am-4Pm),12:30:00,12:57:00,5,53,8,27,No,No,Low (<50%),Clear,Vehicle Breakdown,70.00,
TRP02691,28/08/2025,Thursday,No,Evening Peak (4-7Pm),16:49:00,16:53:00,3,120,4,4,No,No,Moderate (50-80%),Clear,None,161.00,4.2
TRP01398,13/08/2025,Wednesday,No,Evening Peak (4-7Pm),16:14:00,16:13:00,5,105,10,-1,Yes,No,,Overcast,None,111.00,5.0
TRP01777,21/01/2025,Tuesday,No,Morning Peak (7-9Am),07:32:00,07:41:00,1,101,4,9,No,No,Overloaded (>100%),Clear,Overloading Delay,146.00,1.5
TRP00232,14/05/2025,Wednesday,No,Midday (9Am-4Pm),12:36:00,12:49:00,11,106,3,13,No,No,Moderate (50-80%),Heavy Rain,None,122.00,2.4
TRP02030,26/07/2025,Saturday,Yes,Midday (9Am-4Pm),15:44:00,15:55:00,12,47,11,11,No,No,,Heavy Rain,None,204.00,3.2
TRP01968,24/05/2025,Saturday,Yes,Evening Peak (4-7Pm),17:07:00,17:03:00,11,83,5,-4,Yes,No,Moderate (50-80%),Clear,None,156.00,1.3
TRP02891,05/04/2025,Saturday,Yes,Night (7-10Pm),21:39:00,21:49:00,1,1,8,10,No,No,,Heavy Rain,None,110.00,1.7
TRP00448,12/06/2025,Thursday,No,Morning Peak (7-9Am),07:10:00,07:24:00,12,54,2,14,No,No,Overloaded (>100%),Clear,Road Construction,233.00,1.0
TRP00676,12/05/2025,Monday,No,Midday (9Am-4Pm),11:20:00,11:21:00,6,34,11,1,No,No,Moderate (50-80%),,None,100.00,3.6
TRP01562,05/02/2025,Wednesday,No,Morning Peak (7-9Am),07:53:00,07:57:00,2,118,4,4,No,No,Moderate (50-80%),Light Rain,None,144.00,3.9
TRP00180,18/04/2025,Friday,No,Early Morning (5-7Am),06:43:00,06:49:00,8,68,5,6,No,No,Moderate (50-80%),Light Rain,Road Construction,65.00,2.8
TRP01358,03/08/2025,Sunday,Yes,Midday (9Am-4Pm),09:09:00,09:17:00,9,28,1,8,No,No,Low (<50%),Light Rain,Traffic Jam,97.00,2.4
TRP02844,16/08/2025,Saturday,Yes,Early Morning (5-7Am),06:53:00,07:06:00,12,12,10,13,No,No,Moderate (50-80%),Heavy Rain,,176.00,2.4
TRP02252,26/03/2025,Wednesday,No,Midday (9Am-4Pm),15:46:00,15:45:00,9,24,2,-1,Yes,No,  Moderate (50-80%)  ,Clear,Overloading Delay,80.00,4.3
TRP01909,23/03/2025,Sunday,Yes,Morning Peak (7-9Am),07:26:00,07:31:00,2,106,9,5,No,No,Moderate (50-80%),Clear,Overloading Delay,119.00,3.4
TRP01753,21/05/2025,Wednesday,No,Evening Peak (4-7Pm),18:54:00,18:54:00,8,29,9,0,Yes,No,Moderate (50-80%),Overcast,Overloading Delay,78.00,4.5
TRP01046,28/06/2025,Saturday,Yes,Evening Peak (4-7Pm),16:46:00,16:53:00,2,14,6,7,No,No,Moderate (50-80%),Light Rain,None,130.00,2.8
TRP01473,28/04/2025,Monday,No,Morning Peak (7-9Am),07:47:00,07:57:00,1,57,1,10,No,No,Overloaded (>100%),Clear,None,146.00,
TRP02117,01/06/2025,Sunday,Yes,Early Morning (5-7Am),05:14:00,05:09:00,1,103,11,-5,Yes,No,Low (<50%),Clear,Police Checkpoint,100.00,3.6
TRP01471,13/02/2025,Thursday,No,Morning Peak (7-9Am),08:22:00,08:35:00,3,19,1,13,No,No,Low (<50%),Clear,Road Construction,145.00,3.5
TRP00066,19/03/2025,Wednesday,No,Midday (9Am-4Pm),09:25:00,09:25:00,2,113,11,0,Yes,No,Low (<50%),Clear,None,90.00,3.6
TRP02706,07/03/2025,Friday,No,Midday (9Am-4Pm),15:48:00,16:14:00,7,106,9,26,No,No,Full (80-100%),Heavy Rain,Traffic Jam,174.00,2.1
TRP02856,29/05/2025,Thursday,No,Evening Peak (4-7Pm),17:55:00,18:04:00,8,33,2,9,No,No,Moderate (50-80%),Clear,Road Construction,80.00,2.9
TRP02268,19/04/2025,Saturday,Yes,Midday (9Am-4Pm),12:42:00,12:42:00,5,39,8,0,Yes,No,Moderate (50-80%),Clear,Road Construction,70.00,4.3
TRP03074,01/03/2025,Saturday,Yes,Midday (9Am-4Pm),09:05:00,09:00:00,3,49,5,-5,Yes,No,Overloaded (>100%),Clear,None,120.00,3.3
TRP00895,04/05/2025,Sunday,Yes,Midday (9Am-4Pm),15:55:00,15:53:00,11,70,10,-2,Yes,No,Moderate (50-80%),Clear,Police Checkpoint,110.00,3.6
